sim_type,sim_name,As,bary_Mc,bary_nu,H0,O_cdm,O_nu,Ob,Om,ns,s8,w0
grid,cosmo_001346,1.0426070795019519e-09,37305884709796.22,-0.033203125,70.8291015625,0.357683105851,0.001286620711999996,0.053334960937,0.4123046875,1.01931640625,0.62607421875,-0.545444824219
grid,cosmo_001348,1.0913220330461053e-09,15731761139430.873,0.466796875,64.0791015625,0.21114776746,0.001571959103000023,0.049584960937,0.2623046875,0.99431640625,0.50107421875,-1.170569824219
grid,cosmo_001351,1.9310863664298333e-08,2797546691790.0386,-0.533203125,77.5791015625,0.104147258105,0.0010724684579999852,0.057084960937,0.1623046875,1.04431640625,1.25107421875,-0.753819824219
grid,cosmo_001359,1.3345531673684412e-08,4308016358577.4585,0.716796875,71.9541015625,0.0845980236987,0.001246702864300002,0.051459960937,0.1373046875,0.93181640625,0.93857421875,-1.066382324219
grid,cosmo_001361,1.2100964973108852e-09,8232416676644.918,-0.408203125,78.1416015625,0.307600142778,0.0010570837849999681,0.041147460937,0.3498046875,1.01306640625,0.90732421875,-1.535226074219
grid,cosmo_001362,7.309865023503441e-10,1463953707093.8716,0.591796875,64.6416015625,0.414612506278,0.001544720285000016,0.033647460937,0.4498046875,1.06306640625,0.65732421875,-1.118476074219
grid,cosmo_001366,6.54499833082002e-10,3471581327308.3115,-1.908203125,66.8916015625,0.345964676574,0.0014425499879999956,0.052397460938,0.3998046875,0.88806640625,0.53232421875,-1.326851074219
grid,cosmo_001367,9.421610833458607e-09,109781040768047.64,0.091796875,75.8916015625,0.161286533883,0.0011206926790000085,0.037397460938,0.1998046875,0.98806640625,1.03232421875,-0.493351074219
grid,cosmo_001368,1.0158039867164497e-08,400891957515995.56,-1.658203125,81.5166015625,0.127060862953,0.0009713636099999909,0.046772460937,0.1748046875,1.00056640625,0.71982421875,-0.389163574219
grid,cosmo_001370,3.1062575136473306e-10,2254381146476.9805,-0.658203125,77.0166015625,0.434444035028,0.001088191534999991,0.039272460937,0.4748046875,0.95056640625,0.46982421875,-0.805913574219
grid,cosmo_001374,1.635230781876529e-09,5345980173294.889,1.841796875,74.7666015625,0.265627554218,0.001154672345000024,0.058022460937,0.3248046875,0.97556640625,0.84482421875,-1.431038574219
grid,cosmo_001375,7.00923245920168e-08,169054736737135.06,-0.158203125,65.7666015625,0.0802899024449,0.0014923241180999983,0.043022460937,0.1248046875,0.87556640625,1.34482421875,-0.597538574219
grid,cosmo_001380,2.598241175625695e-09,2511321667640.47,-1.220703125,74.4853515625,0.230462568018,0.0011634085450000012,0.036928710937,0.2685546875,0.90369140625,0.76669921875,-0.571491699219
grid,cosmo_001382,4.905037172107921e-10,446583161354965.9,-0.220703125,78.9853515625,0.308091356377,0.0010346201859999515,0.059428710937,0.3685546875,1.05369140625,0.51669921875,-0.988241699219
grid,cosmo_001386,4.399809446062025e-10,290002901955150.2,-1.470703125,68.8603515625,0.460889733852,0.0013612427109999867,0.031303710937,0.4935546875,0.99119140625,0.57919921875,-1.509179199219
grid,cosmo_001387,3.940529143722612e-09,9170696982367.723,0.529296875,77.8603515625,0.246186242136,0.0010647344270000303,0.046303710937,0.2935546875,0.89119140625,1.07919921875,-0.675679199219
grid,cosmo_001390,1.3137732861926337e-09,687705256262018.1,0.029296875,71.1103515625,0.292224513079,0.0012764634840000191,0.050053710937,0.3435546875,0.96619140625,0.70419921875,-0.884054199219
grid,cosmo_001395,3.542449189910386e-09,233696572968716.75,0.154296875,66.0478515625,0.199208834531,0.0014796420319999996,0.030366210937,0.2310546875,1.02244140625,0.92294921875,-0.936147949219
grid,cosmo_001396,7.759748352457569e-10,98549027684150.38,1.654296875,81.7978515625,0.223473781019,0.0009646955440000063,0.056616210937,0.2810546875,0.94744140625,0.54794921875,-1.144522949219
grid,cosmo_001398,1.1014882649406602e-09,17524770681008.041,0.654296875,77.2978515625,0.345858189474,0.0010802870880000023,0.034116210938,0.3810546875,0.99744140625,0.79794921875,-0.727772949219
grid,cosmo_001401,2.1705279323736047e-09,2023728946824.2092,-1.095703125,80.6728515625,0.307821687756,0.000991788806000024,0.047241210938,0.3560546875,0.98494140625,0.98544921875,-0.623585449219
grid,cosmo_001403,4.425824433745845e-09,359875551763724.56,-0.095703125,76.1728515625,0.215201044147,0.0011124324149999823,0.039741210938,0.2560546875,0.93494140625,1.23544921875,-1.040335449219
grid,cosmo_001404,5.1523206407120844e-09,151758261848194.4,-1.595703125,69.4228515625,0.153724203497,0.001339273065999999,0.050991210937,0.2060546875,1.05994140625,0.86044921875,-0.831960449219
grid,cosmo_001406,2.70695227032443e-09,26986859234793.95,-0.595703125,64.9228515625,0.261032111342,0.001531365220999982,0.043491210937,0.3060546875,0.90994140625,0.61044921875,-0.415210449219
grid,cosmo_001410,3.1592272744535845e-10,59019577164802.63,0.794921875,70.6181640625,0.358651970391,0.001294318671999993,0.044545898437,0.4044921875,1.06853515625,0.44248046875,-1.307315917969
grid,cosmo_001411,1.1183292831703668e-08,1866362903808.3918,-1.205078125,79.6181640625,0.143928050226,0.0010182388370000087,0.059545898437,0.2044921875,0.96853515625,0.94248046875,-0.473815917969
grid,cosmo_001412,1.3783228390677779e-09,24888349324230.668,-0.705078125,68.3681640625,0.219815376537,0.0013809125260000124,0.033295898437,0.2544921875,1.04353515625,0.56748046875,-0.682190917969
grid,cosmo_001414,1.6487333686567076e-09,139957473407882.03,-1.705078125,72.8681640625,0.297480667457,0.0012156216059999725,0.055795898437,0.3544921875,0.89353515625,0.81748046875,-1.098940917969
grid,cosmo_001420,8.974159049161171e-09,16162036891407.607,0.544921875,73.9931640625,0.18939235164,0.0011789374229999872,0.038920898437,0.2294921875,0.93103515625,0.87998046875,-0.369628417969
grid,cosmo_001422,9.067151810770456e-10,90885812432894.64,1.544921875,78.4931640625,0.282023653181,0.001047635881999999,0.046420898437,0.3294921875,0.98103515625,0.62998046875,-0.786378417969
grid,cosmo_001428,1.7246337443995561e-09,976666055237315.1,0.169921875,70.0556640625,0.237693601918,0.0013151871449999866,0.052983398437,0.2919921875,0.98728515625,0.72373046875,-1.046847167969
grid,cosmo_001430,6.024631000624456e-10,5492196837705.824,1.169921875,65.5556640625,0.360006845665,0.001501943397999958,0.030483398437,0.3919921875,0.93728515625,0.47373046875,-0.630097167969
grid,cosmo_001435,4.131544980155538e-09,47560465183242.15,-1.580078125,64.4306640625,0.221828937782,0.0015548512799999845,0.043608398438,0.2669921875,0.99978515625,1.03623046875,-1.151034667969
grid,cosmo_001438,1.3978540009716172e-09,3566531743407.1167,-1.080078125,75.6806640625,0.276006840417,0.0011269486459999992,0.039858398437,0.3169921875,1.02478515625,0.66123046875,-0.525909667969
grid,cosmo_001442,1.0344394238260262e-09,297934704097850.5,-1.517578125,78.2119140625,0.365922355061,0.0010551840019999634,0.056264648437,0.4232421875,0.92791015625,0.70810546875,-0.656144042969
grid,cosmo_001444,1.7622100631091082e-09,3973023132997.218,1.982421875,75.9619140625,0.227108919873,0.00111861919000001,0.045014648437,0.2732421875,0.95291015625,0.83310546875,-1.281269042969
grid,cosmo_001447,1.2542086962823569e-08,22341950936215.68,-1.017578125,71.4619140625,0.119463604038,0.0012639350249999959,0.052514648437,0.1732421875,0.90291015625,1.08310546875,-0.864519042969
grid,cosmo_001448,4.897424496635377e-09,1087980455478.6088,0.732421875,68.0869140625,0.153710194532,0.0013923445310000046,0.043139648437,0.1982421875,0.89041015625,0.77060546875,-0.760331542969
grid,cosmo_001450,6.693823606788517e-10,193473324250237.88,1.732421875,72.5869140625,0.446377479148,0.0012250599149999652,0.050639648437,0.4982421875,1.04041015625,0.52060546875,-0.343581542969
grid,cosmo_001451,1.842890357855873e-09,6118163711150.404,-0.267578125,81.5869140625,0.261632848759,0.0009696903039999732,0.035639648437,0.2982421875,0.94041015625,1.02060546875,-1.177081542969
grid,cosmo_001455,1.7328571612735026e-08,14508452551555.398,1.232421875,79.3369140625,0.100327067909,0.0010254711530000016,0.046889648438,0.1482421875,1.01541015625,1.39560546875,-0.968706542969
grid,cosmo_001456,2.1911083662660553e-08,65746266189536.28,0.107421875,79.8994140625,0.0756539560817,0.001011082981299996,0.059077148437,0.1357421875,1.02166015625,0.86435546875,-0.604050292969
grid,cosmo_001458,5.889083671966491e-10,11691523145179.057,1.107421875,75.3994140625,0.398029667222,0.001135371840999981,0.036577148437,0.4357421875,0.87166015625,0.61435546875,-1.020800292969
grid,cosmo_001462,9.228515887853878e-10,27724970565612.27,-0.392578125,73.1494140625,0.336708747301,0.0012062917620000238,0.047827148437,0.3857421875,1.04666015625,0.73935546875,-1.229175292969
grid,cosmo_001463,3.366059643330874e-08,876740550484615.5,1.607421875,64.1494140625,0.151346524591,0.001568514470999982,0.032827148438,0.1857421875,0.94666015625,1.23935546875,-0.395675292969
grid,cosmo_001471,1.957040159274157e-08,569339209142725.2,-1.642578125,76.5244140625,0.0711878046183,0.001102234443700001,0.038452148438,0.1107421875,1.05916015625,0.92685546875,-0.708237792969
grid,cosmo_001473,2.7961859884476253e-09,119037444197720.28,1.013671875,69.6337890625,0.26713074256,0.001331171502999974,0.039155273437,0.3076171875,0.97634765625,1.07529296875,-1.242198730469
grid,cosmo_001474,1.0603238075361246e-09,669396741174182.5,-1.986328125,74.1337890625,0.374787444821,0.0011744692419999592,0.031655273437,0.4076171875,1.02634765625,0.82529296875,-0.825448730469
grid,cosmo_001478,3.8091595116909734e-10,282282265159640.44,0.513671875,76.3837890625,0.306105617283,0.001106296779999981,0.050405273437,0.3576171875,0.90134765625,0.45029296875,-1.450573730469
grid,cosmo_001479,1.289818666667492e-08,8926549009760.578,-1.486328125,67.3837890625,0.120790360863,0.0014215532000000017,0.035405273437,0.1576171875,1.00134765625,0.95029296875,-0.617073730469
grid,cosmo_001480,7.888447189077462e-09,2444463707455.146,0.763671875,70.7587890625,0.13279773506,0.0012891790029999975,0.048530273437,0.1826171875,0.98884765625,0.88779296875,-0.721261230469
grid,cosmo_001482,7.118763357046561e-10,434693947955489.5,1.763671875,66.2587890625,0.440116677983,0.0014702360789999591,0.041030273438,0.4826171875,0.93884765625,0.63779296875,-1.138011230469
grid,cosmo_001486,1.8512081312659416e-09,183308917914396.03,-0.736328125,64.0087890625,0.271261499574,0.001575414489000046,0.059780273437,0.3326171875,1.01384765625,0.76279296875,-1.346386230469
grid,cosmo_001487,5.459618359374217e-08,5796736960303.338,1.263671875,73.0087890625,0.086625971161,0.001210942902000009,0.044780273437,0.1326171875,0.91384765625,1.26279296875,-0.512886230469
grid,cosmo_001490,4.842057944516493e-10,26268398360786.508,1.388671875,81.4462890625,0.389051372462,0.0009730416010000076,0.055092773437,0.4451171875,0.97009765625,0.48154296875,-0.460792480469
grid,cosmo_001491,3.1608817293417433e-09,830679693047188.5,-0.611328125,72.4462890625,0.20379459343,0.0012298206329999992,0.040092773437,0.2451171875,0.87009765625,0.98154296875,-1.294292480469
grid,cosmo_001495,1.3631235810591284e-08,350294722027127.4,1.888671875,70.1962890625,0.134964491085,0.0013099229780000124,0.058842773437,0.1951171875,1.04509765625,1.35654296875,-1.085917480469
grid,cosmo_001498,1.0620203492571388e-09,17058215386421.418,-1.361328125,69.0712890625,0.423046472962,0.0013529411009999895,0.045717773437,0.4701171875,0.88259765625,0.66904296875,-0.564979980469
grid,cosmo_001500,4.024133852046045e-09,40451403432872.82,1.138671875,66.8212890625,0.161703826602,0.0014455874610000072,0.056967773437,0.2201171875,0.90759765625,0.79404296875,-1.190104980469
grid,cosmo_001503,2.4676856281494552e-08,227474958122511.38,-1.861328125,80.3212890625,0.0696489242216,0.0010004898403999998,0.049467773438,0.1201171875,0.95759765625,1.04404296875,-0.773354980469
grid,cosmo_001507,3.718478097144985e-09,4193325680003.37,-1.298828125,73.2900390625,0.180541496997,0.0012016670659999937,0.032124023437,0.2138671875,1.06697265625,1.05966796875,-1.059870605469
grid,cosmo_001510,1.8683817314982865e-09,55918896663253.39,-1.798828125,66.5400390625,0.326535330752,0.0014578333110000508,0.035874023437,0.3638671875,0.99197265625,0.68466796875,-0.434745605469
grid,cosmo_001516,1.6789515660202259e-09,6457413447043.646,0.951171875,78.9150390625,0.188831699361,0.0010364647019999937,0.048999023437,0.2388671875,1.02947265625,0.74716796875,-1.164058105469
grid,cosmo_001518,6.508014655973324e-10,36312704351125.05,1.951171875,74.4150390625,0.296202555843,0.0011656082200000167,0.041499023437,0.3388671875,0.87947265625,0.49716796875,-0.747308105469
grid,cosmo_001521,1.6457760889907528e-09,29262309117846.484,0.826171875,76.1025390625,0.294066175099,0.0011144889639999739,0.031186523437,0.3263671875,0.96072265625,0.96591796875,-1.111964355469
grid,cosmo_001522,7.986631818307412e-10,5203656179446.063,-0.173828125,71.6025390625,0.386421688833,0.0012589752300000354,0.038686523437,0.4263671875,0.91072265625,0.71591796875,-1.528714355469
grid,cosmo_001523,7.566381390683849e-09,164554056874594.28,1.826171875,80.6025390625,0.17168714416,0.0009935199030000133,0.053686523437,0.2263671875,1.01072265625,1.21591796875,-0.695214355469
grid,cosmo_001524,4.776611816341481e-09,390219163632365.4,0.326171875,64.8525390625,0.239895976434,0.001534687628999984,0.034936523437,0.2763671875,0.88572265625,0.84091796875,-0.486839355469
grid,cosmo_001526,8.644330604597132e-10,2194363615916.9402,1.326171875,69.3525390625,0.317588673943,0.0013419901199999765,0.057436523437,0.3763671875,1.03572265625,0.59091796875,-0.903589355469
grid,cosmo_001530,1.7758837822765738e-10,3379158739970.3193,0.076171875,79.4775390625,0.417283818551,0.0010218455119999914,0.033061523437,0.4513671875,0.99822265625,0.40341796875,-1.216151855469
grid,cosmo_001531,9.39239662030012e-09,106858381935708.7,-1.923828125,70.4775390625,0.202006175421,0.0012994886409999837,0.048061523438,0.2513671875,0.89822265625,0.90341796875,-0.382651855469
grid,cosmo_001534,1.4308147225320601e-09,1424979425175.6174,-1.423828125,81.7275390625,0.24858930791,0.0009663561530000239,0.051811523437,0.3013671875,0.92322265625,0.77841796875,-1.007776855469
grid,cosmo_001538,8.311719822168337e-10,75752074602847.31,1.884765625,77.5966796875,0.360720009461,0.001071982727000001,0.039184570312,0.4009765625,1.01521484375,0.77548828125,-1.110336425781
grid,cosmo_001542,3.038474235304064e-10,31944384987481.824,-0.615234375,79.8466796875,0.292029573068,0.0010124191189999979,0.057934570313,0.3509765625,0.94021484375,0.40048828125,-1.318711425781
grid,cosmo_001543,1.9759463930880445e-08,1010170150137.3192,1.384765625,70.8466796875,0.106756010022,0.0012859821659999965,0.042934570312,0.1509765625,1.04021484375,0.90048828125,-0.485211425781
grid,cosmo_001544,2.6462355437762727e-08,20744096842869.58,-0.865234375,67.4716796875,0.118499140255,0.0014178519319999958,0.056059570313,0.1759765625,1.05271484375,0.83798828125,-0.381023925781
grid,cosmo_001546,5.616702953825812e-10,116652629084962.14,-1.865234375,71.9716796875,0.441170898299,0.001246093887999955,0.033559570313,0.4759765625,0.90271484375,0.58798828125,-0.797773925781
grid,cosmo_001550,1.2136680071399687e-09,49192005800879.875,0.634765625,69.7216796875,0.272339174764,0.0013278174240000176,0.052309570312,0.3259765625,1.02771484375,0.71298828125,-1.422898925781
grid,cosmo_001551,3.014229640118016e-08,1555587810029.9575,-1.365234375,78.7216796875,0.0876254298234,0.001041562364599992,0.037309570312,0.1259765625,0.92771484375,1.21298828125,-0.589398925781
grid,cosmo_001554,4.181454262294269e-10,2972655153404.4995,-1.490234375,75.9091796875,0.389734318341,0.0011201738460000221,0.047622070313,0.4384765625,1.05896484375,0.49423828125,-0.641492675781
grid,cosmo_001556,9.569946726678307e-10,222917688588031.75,1.009765625,78.1591796875,0.228547883738,0.0010566084499999753,0.058872070312,0.2884765625,1.03396484375,0.61923828125,-1.266617675781
grid,cosmo_001559,1.9652148193342818e-08,39640993574956.54,-1.990234375,64.6591796875,0.1355606118,0.0015438803879999907,0.051372070312,0.1884765625,0.98396484375,1.36923828125,-0.849867675781
grid,cosmo_001562,1.2943804741495917e-09,4577670523555.037,1.259765625,65.7841796875,0.408737965333,0.0014915268550000221,0.053247070312,0.4634765625,0.94646484375,0.68173828125,-0.537305175781
grid,cosmo_001570,5.636821619535204e-10,474536400025578.9,-0.677734375,70.0029296875,0.363756073059,0.001317169129000026,0.054653320312,0.4197265625,0.88083984375,0.54111328125,-1.709414550781
grid,cosmo_001571,4.013578140433853e-09,15006158567376.137,1.322265625,79.0029296875,0.17903908239,0.0010341597980000061,0.039653320312,0.2197265625,0.98083984375,1.04111328125,-0.875914550781
grid,cosmo_001574,1.025954220833154e-09,200110340640373.6,1.822265625,72.2529296875,0.325086830516,0.0012364116710000053,0.043403320313,0.3697265625,1.05583984375,0.66611328125,-0.667539550781
grid,cosmo_001580,2.7216810500722774e-09,1732884157299.933,-0.927734375,73.3779296875,0.186999452172,0.0011987900159999842,0.056528320312,0.2447265625,1.01833984375,0.72861328125,-0.771727050781
grid,cosmo_001582,8.954639783596932e-10,308155221690912.06,-1.927734375,77.8779296875,0.30963398845,0.0010642537379999886,0.034028320312,0.3447265625,0.96833984375,0.47861328125,-0.354977050781
grid,cosmo_001585,2.0702714999226125e-09,3311460135671.4517,-0.802734375,81.8154296875,0.292546461184,0.0009642810039999714,0.038715820312,0.3322265625,0.87458984375,1.00986328125,-0.823820800781
